invoice_id,supplier_id,store_id,invoice_date,received_date,processed_date,invoice_amount,expected_amount,status,assigned_employee,processing_tat_days,discrepancy_amount,absolute_discrepancy,sla_breach
INV005682,SUP007,ST612,2016-12-20,2016-12-27,2016-12-31,7.08,6.9,Processed Late,EMP027,4,0.18,0.18,True
INV005683,SUP002,ST408,2016-12-20,2016-12-23,2016-12-25,168.54,165.84,Processed,EMP014,2,2.7,2.7,False
INV005684,SUP013,ST243,2016-12-20,2016-12-26,2016-12-27,51.48,51.48,Processed,EMP026,1,0.0,0.0,False
INV005685,SUP007,ST256,2016-12-20,2016-12-27,2016-12-28,25.4,25.4,Processed,EMP012,1,0.0,0.0,False
INV005686,SUP004,ST377,2016-12-20,2016-12-23,2016-12-31,42.64,40.2,Pending / Delayed,EMP007,8,2.44,2.44,True
INV005687,SUP001,ST501,2016-12-20,2016-12-24,2017-01-05,663.84,663.84,Pending / Delayed,EMP018,12,0.0,0.0,True
INV005688,SUP009,ST220,2016-12-20,2016-12-26,2016-12-28,871.28,932.52,Processed,EMP023,2,-61.24,61.24,False
INV005689,SUP004,ST354,2016-12-20,2016-12-27,2016-12-30,54.44,54.44,Processed,EMP029,3,0.0,0.0,False
INV005690,SUP002,ST279,2016-12-20,2016-12-26,2016-12-29,471.12,471.12,Processed,EMP026,3,0.0,0.0,False
INV005691,SUP005,ST169,2016-12-20,2016-12-25,2016-12-30,558.88,558.88,Processed Late,EMP004,5,0.0,0.0,True
INV005692,SUP004,ST443,2016-12-20,2016-12-28,2016-12-30,40.59,40.59,Processed,EMP003,2,0.0,0.0,False
INV005693,SUP012,ST582,2016-12-20,2016-12-26,2016-12-31,441.0,441.0,Processed Late,EMP023,5,0.0,0.0,True
INV005694,SUP005,ST533,2016-12-20,2016-12-26,2016-12-29,2.64,2.64,Processed,EMP023,3,0.0,0.0,False
INV005695,SUP015,ST468,2016-12-20,2016-12-23,2016-12-25,25.98,25.98,Processed,EMP006,2,0.0,0.0,False
INV005696,SUP007,ST374,2016-12-20,2016-12-28,2016-12-29,665.08,665.08,Processed,EMP008,1,0.0,0.0,False
INV005697,SUP001,ST526,2016-12-20,2016-12-28,2017-01-02,86.16,86.16,Processed Late,EMP016,5,0.0,0.0,True
INV005698,SUP011,ST426,2016-12-20,2016-12-24,2016-12-31,163.32,163.32,Pending / Delayed,EMP004,7,0.0,0.0,True
INV005699,SUP005,ST070,2016-12-20,2016-12-26,2016-12-27,1656.99,1656.99,Processed,EMP017,1,0.0,0.0,False
INV005700,SUP010,ST107,2016-12-20,2016-12-25,2016-12-29,4600.98,4600.98,Processed Late,EMP012,4,0.0,0.0,True
INV005701,SUP004,ST171,2016-12-20,2016-12-26,2016-12-28,20.1,20.1,Processed,EMP006,2,0.0,0.0,False
INV005702,SUP003,ST387,2016-12-20,2016-12-23,2016-12-29,249.9,249.9,Processed Late,EMP003,6,0.0,0.0,True
INV005703,SUP011,ST560,2016-12-20,2016-12-26,2017-01-05,171.8,171.8,Pending / Delayed,EMP024,10,0.0,0.0,True
INV005704,SUP013,ST314,2016-12-20,2016-12-24,2016-12-25,42.36,42.36,Processed,EMP014,1,0.0,0.0,False
INV005705,SUP005,ST280,2016-12-20,2016-12-27,2017-01-01,499.08,499.08,Processed Late,EMP029,5,0.0,0.0,True
INV005706,SUP011,ST325,2016-12-20,2016-12-27,2017-01-01,24.24,24.24,Processed Late,EMP011,5,0.0,0.0,True
INV005707,SUP002,ST546,2016-12-20,2016-12-27,2016-12-28,45.08,45.08,Processed,EMP025,1,0.0,0.0,False
INV005708,SUP008,ST193,2016-12-20,2016-12-28,2016-12-29,26.32,26.32,Processed,EMP009,1,0.0,0.0,False
INV005709,SUP004,ST566,2016-12-20,2016-12-25,2017-01-05,24.02,24.36,Pending / Delayed,EMP026,11,-0.34,0.34,True
INV005710,SUP014,ST440,2016-12-20,2016-12-25,2016-12-27,231.4,231.4,Processed,EMP028,2,0.0,0.0,False
INV005711,SUP015,ST287,2016-12-20,2016-12-24,2016-12-26,5.05,5.05,Processed,EMP022,2,0.0,0.0,False
INV005712,SUP003,ST170,2016-12-20,2016-12-24,2016-12-26,885.7,885.7,Processed,EMP024,2,0.0,0.0,False
INV005713,SUP004,ST204,2016-12-20,2016-12-28,2016-12-29,51.2,51.2,Processed,EMP014,1,0.0,0.0,False
INV005714,SUP015,ST100,2016-12-20,2016-12-24,2016-12-26,664.53,635.0,Processed,EMP027,2,29.53,29.53,False
INV005715,SUP004,ST399,2016-12-20,2016-12-27,2016-12-29,212.8,212.8,Processed,EMP018,2,0.0,0.0,False
INV005716,SUP015,ST405,2016-12-20,2016-12-25,2016-12-27,142.22,142.22,Processed,EMP024,2,0.0,0.0,False
INV005717,SUP010,ST011,2016-12-20,2016-12-28,2017-01-03,559.47,559.47,Processed Late,EMP021,6,0.0,0.0,True
INV005718,SUP009,ST243,2016-12-20,2016-12-23,2016-12-26,418.03,418.03,Processed,EMP014,3,0.0,0.0,False
INV005719,SUP006,ST003,2016-12-20,2016-12-27,2016-12-30,62.04,62.04,Processed,EMP013,3,0.0,0.0,False
INV005720,SUP002,ST427,2016-12-20,2016-12-23,2016-12-24,961.86,961.86,Processed,EMP008,1,0.0,0.0,False
INV005721,SUP005,ST559,2016-12-20,2016-12-28,2016-12-30,40.46,40.46,Processed,EMP006,2,0.0,0.0,False
INV005722,SUP001,ST307,2016-12-20,2016-12-28,2016-12-31,48.78,48.78,Processed,EMP024,3,0.0,0.0,False
INV005723,SUP004,ST046,2016-12-20,2016-12-24,2016-12-26,98.84,98.84,Processed,EMP016,2,0.0,0.0,False
INV005724,SUP005,ST337,2016-12-20,2016-12-27,2016-12-29,112.35,112.35,Processed,EMP025,2,0.0,0.0,False
INV005725,SUP002,ST603,2016-12-20,2016-12-26,2016-12-31,336.75,336.75,Processed Late,EMP022,5,0.0,0.0,True
INV005726,SUP012,ST237,2016-12-20,2016-12-23,2016-12-31,549.22,549.22,Pending / Delayed,EMP008,8,0.0,0.0,True
INV005727,SUP015,ST257,2016-12-20,2016-12-23,2016-12-28,56.44,56.44,Processed Late,EMP012,5,0.0,0.0,True
INV005728,SUP013,ST499,2016-12-20,2016-12-24,2016-12-27,45.8,45.8,Processed,EMP001,3,0.0,0.0,False
INV005729,SUP014,ST118,2016-12-20,2016-12-24,2016-12-27,227.92,227.92,Processed,EMP019,3,0.0,0.0,False
INV005730,SUP002,ST383,2016-12-20,2016-12-26,2017-01-05,8.58,8.43,Pending / Delayed,EMP005,10,0.15,0.15,True
INV005731,SUP009,ST146,2016-12-20,2016-12-23,2016-12-24,268.05,268.05,Processed,EMP015,1,0.0,0.0,False
INV005732,SUP008,ST284,2016-12-20,2016-12-23,2016-12-26,85.28,85.28,Processed,EMP028,3,0.0,0.0,False
INV005733,SUP002,ST613,2016-12-20,2016-12-26,2016-12-29,2025.36,2179.32,Processed,EMP006,3,-153.96,153.96,False
INV005734,SUP013,ST350,2016-12-20,2016-12-24,2016-12-27,45.78,45.78,Processed,EMP016,3,0.0,0.0,False
INV005735,SUP002,ST434,2016-12-20,2016-12-27,2017-01-03,25.0,25.0,Pending / Delayed,EMP026,7,0.0,0.0,True
INV005736,SUP009,ST467,2016-12-20,2016-12-23,2016-12-24,496.34,496.34,Processed,EMP015,1,0.0,0.0,False
INV005737,SUP003,ST618,2016-12-20,2016-12-24,2016-12-31,98.9,98.9,Pending / Delayed,EMP013,7,0.0,0.0,True
INV005738,SUP013,ST516,2016-12-20,2016-12-24,2016-12-30,92.43,92.43,Processed Late,EMP030,6,0.0,0.0,True
INV005739,SUP006,ST460,2016-12-20,2016-12-23,2016-12-26,1167.48,1167.48,Processed,EMP019,3,0.0,0.0,False
INV005740,SUP008,ST319,2016-12-20,2016-12-27,2016-12-31,1093.08,1093.08,Processed Late,EMP021,4,0.0,0.0,True
INV005741,SUP013,ST354,2016-12-20,2016-12-28,2017-01-01,258.3,258.3,Processed Late,EMP020,4,0.0,0.0,True
INV005742,SUP005,ST049,2016-12-20,2016-12-25,2016-12-26,560.07,560.07,Processed,EMP027,1,0.0,0.0,False
INV005743,SUP002,ST586,2016-12-20,2016-12-28,2016-12-31,297.16,297.16,Processed,EMP018,3,0.0,0.0,False
INV005744,SUP010,ST494,2016-12-20,2016-12-25,2016-12-28,118.44,118.44,Processed,EMP009,3,0.0,0.0,False
INV005745,SUP006,ST618,2016-12-20,2016-12-25,2017-01-06,32.78,32.78,Pending / Delayed,EMP015,12,0.0,0.0,True
INV005746,SUP002,ST498,2016-12-20,2016-12-23,2016-12-25,4992.37,4651.37,Processed,EMP002,2,341.0,341.0,False
INV005747,SUP009,ST463,2016-12-20,2016-12-27,2016-12-29,299.01,299.01,Processed,EMP018,2,0.0,0.0,False
INV005748,SUP005,ST392,2016-12-20,2016-12-24,2016-12-29,125.95,125.95,Processed Late,EMP009,5,0.0,0.0,True
INV005749,SUP005,ST554,2016-12-20,2016-12-27,2016-12-29,13.28,13.28,Processed,EMP013,2,0.0,0.0,False
INV005750,SUP004,ST245,2016-12-20,2016-12-27,2017-01-01,404.32,404.32,Processed Late,EMP011,5,0.0,0.0,True
INV005751,SUP013,ST571,2016-12-20,2016-12-23,2016-12-24,53.39,53.39,Processed,EMP012,1,0.0,0.0,False
INV005752,SUP014,ST447,2016-12-20,2016-12-27,2016-12-30,147.0,147.0,Processed,EMP003,3,0.0,0.0,False
INV005753,SUP005,ST333,2016-12-20,2016-12-26,2016-12-27,5045.18,5045.18,Processed,EMP030,1,0.0,0.0,False
INV005754,SUP011,ST239,2016-12-20,2016-12-28,2017-01-03,953.92,953.92,Processed Late,EMP015,6,0.0,0.0,True
INV005755,SUP001,ST234,2016-12-20,2016-12-26,2016-12-27,104.38,104.38,Processed,EMP001,1,0.0,0.0,False
INV005756,SUP007,ST463,2016-12-20,2016-12-27,2016-12-28,452.0,452.0,Processed,EMP029,1,0.0,0.0,False
INV005757,SUP005,ST349,2016-12-20,2016-12-23,2016-12-24,4277.71,4277.71,Processed,EMP004,1,0.0,0.0,False
INV005758,SUP005,ST547,2016-12-20,2016-12-23,2016-12-24,49.8,49.8,Processed,EMP002,1,0.0,0.0,False
INV005759,SUP008,ST223,2016-12-20,2016-12-28,2016-12-30,10.01,10.01,Processed,EMP019,2,0.0,0.0,False
INV005760,SUP007,ST021,2016-12-20,2016-12-26,2016-12-27,54.68,54.68,Processed,EMP030,1,0.0,0.0,False
INV005761,SUP001,ST466,2017-01-05,2017-01-09,2017-01-14,418.44,418.44,Processed Late,EMP024,5,0.0,0.0,True
INV005762,SUP006,ST594,2017-01-05,2017-01-09,2017-01-11,50.8,50.8,Processed,EMP013,2,0.0,0.0,False
INV005763,SUP002,ST108,2017-01-05,2017-01-09,2017-01-14,57.97,57.97,Processed Late,EMP016,5,0.0,0.0,True
INV005764,SUP010,ST485,2017-01-05,2017-01-12,2017-01-14,46.22,42.84,Processed,EMP021,2,3.38,3.38,False
INV005765,SUP011,ST360,2017-01-05,2017-01-12,2017-01-14,105.12,105.12,Processed,EMP019,2,0.0,0.0,False
INV005766,SUP010,ST467,2017-01-05,2017-01-13,2017-01-15,253.6,253.6,Processed,EMP012,2,0.0,0.0,False
INV005767,SUP004,ST304,2017-01-05,2017-01-13,2017-01-16,2873.5,2873.5,Processed,EMP004,3,0.0,0.0,False
INV005768,SUP011,ST026,2017-01-05,2017-01-13,2017-01-15,359.1,359.1,Processed,EMP014,2,0.0,0.0,False
INV005769,SUP005,ST390,2017-01-05,2017-01-13,2017-01-17,148.58,148.58,Processed Late,EMP010,4,0.0,0.0,True
INV005770,SUP001,ST445,2017-01-05,2017-01-08,2017-01-13,504.27,504.27,Processed Late,EMP001,5,0.0,0.0,True
INV005771,SUP003,ST418,2017-01-05,2017-01-10,2017-01-11,252.0,252.0,Processed,EMP019,1,0.0,0.0,False
INV005772,SUP007,ST562,2017-01-05,2017-01-11,2017-01-13,164.88,164.88,Processed,EMP022,2,0.0,0.0,False
INV005773,SUP015,ST468,2017-01-05,2017-01-08,2017-01-20,3388.16,3388.16,Pending / Delayed,EMP024,12,0.0,0.0,True
INV005774,SUP013,ST211,2017-01-05,2017-01-12,2017-01-16,24.05,24.05,Processed Late,EMP017,4,0.0,0.0,True
INV005775,SUP004,ST509,2017-01-05,2017-01-10,2017-01-16,380.7,380.7,Processed Late,EMP012,6,0.0,0.0,True
INV005776,SUP013,ST455,2017-01-05,2017-01-08,2017-01-14,234.85,234.85,Processed Late,EMP006,6,0.0,0.0,True
INV005777,SUP008,ST245,2017-01-05,2017-01-09,2017-01-15,12.28,12.28,Processed Late,EMP013,6,0.0,0.0,True
INV005778,SUP007,ST177,2017-01-05,2017-01-08,2017-01-09,18.3,18.3,Processed,EMP011,1,0.0,0.0,False
INV005779,SUP015,ST172,2017-01-05,2017-01-13,2017-01-17,147.6,147.6,Processed Late,EMP005,4,0.0,0.0,True
INV005780,SUP011,ST248,2017-01-05,2017-01-08,2017-01-09,14.07,14.07,Processed,EMP027,1,0.0,0.0,False
INV005781,SUP010,ST236,2017-01-05,2017-01-08,2017-01-10,18.72,18.72,Processed,EMP012,2,0.0,0.0,False
INV005782,SUP007,ST029,2017-01-05,2017-01-13,2017-01-19,360.5,360.5,Processed Late,EMP012,6,0.0,0.0,True
INV005783,SUP011,ST003,2017-01-05,2017-01-11,2017-01-12,297.4,297.4,Processed,EMP009,1,0.0,0.0,False
INV005784,SUP004,ST350,2017-01-05,2017-01-09,2017-01-18,1851.2,1851.2,Pending / Delayed,EMP013,9,0.0,0.0,True
INV005785,SUP003,ST614,2017-01-05,2017-01-09,2017-01-10,106.82,106.82,Processed,EMP028,1,0.0,0.0,False
INV005786,SUP004,ST494,2017-01-05,2017-01-10,2017-01-15,300.28,319.8,Processed Late,EMP023,5,-19.52,19.52,True
INV005787,SUP005,ST260,2017-01-05,2017-01-11,2017-01-21,273.98,273.98,Pending / Delayed,EMP027,10,0.0,0.0,True
INV005788,SUP009,ST491,2017-01-05,2017-01-12,2017-01-14,3805.32,3805.32,Processed,EMP012,2,0.0,0.0,False
INV005789,SUP010,ST533,2017-01-05,2017-01-08,2017-01-10,136.2,136.2,Processed,EMP018,2,0.0,0.0,False
INV005790,SUP005,ST147,2017-01-05,2017-01-10,2017-01-17,240.1,240.1,Pending / Delayed,EMP028,7,0.0,0.0,True
INV005791,SUP008,ST421,2017-01-05,2017-01-09,2017-01-11,145.94,145.94,Processed,EMP029,2,0.0,0.0,False
INV005792,SUP001,ST492,2017-01-05,2017-01-11,2017-01-12,49.01,49.01,Processed,EMP005,1,0.0,0.0,False
INV005793,SUP011,ST458,2017-01-05,2017-01-12,2017-01-15,22.2,22.2,Processed,EMP023,3,0.0,0.0,False
INV005794,SUP001,ST235,2017-01-05,2017-01-08,2017-01-10,408.88,408.88,Processed,EMP030,2,0.0,0.0,False
INV005795,SUP015,ST077,2017-01-05,2017-01-13,2017-01-14,189.29,184.24,Processed,EMP010,1,5.05,5.05,False
INV005796,SUP012,ST334,2017-01-05,2017-01-09,2017-01-11,9.64,9.64,Processed,EMP010,2,0.0,0.0,False
INV005797,SUP010,ST591,2017-01-05,2017-01-10,2017-01-15,601.8,601.8,Processed Late,EMP023,5,0.0,0.0,True
INV005798,SUP013,ST496,2017-01-05,2017-01-10,2017-01-11,609.79,609.79,Processed,EMP025,1,0.0,0.0,False
INV005799,SUP013,ST079,2017-01-05,2017-01-08,2017-01-09,268.43,268.43,Processed,EMP022,1,0.0,0.0,False
INV005800,SUP010,ST371,2017-01-05,2017-01-11,2017-01-16,1716.61,1716.61,Processed Late,EMP027,5,0.0,0.0,True
INV005801,SUP008,ST592,2017-01-05,2017-01-08,2017-01-14,88.6,88.6,Processed Late,EMP006,6,0.0,0.0,True
INV005802,SUP001,ST241,2017-01-05,2017-01-11,2017-01-12,621.72,621.72,Processed,EMP006,1,0.0,0.0,False
INV005803,SUP009,ST007,2017-01-05,2017-01-11,2017-01-12,22.75,22.75,Processed,EMP030,1,0.0,0.0,False
INV005804,SUP012,ST043,2017-01-05,2017-01-11,2017-01-22,12.22,12.22,Pending / Delayed,EMP008,11,0.0,0.0,True
INV005805,SUP011,ST082,2017-01-05,2017-01-08,2017-01-13,75.82,75.82,Processed Late,EMP028,5,0.0,0.0,True
INV005806,SUP012,ST004,2017-01-05,2017-01-08,2017-01-10,67.32,67.32,Processed,EMP023,2,0.0,0.0,False
INV005807,SUP006,ST279,2017-01-05,2017-01-13,2017-01-14,89.08,89.08,Processed,EMP014,1,0.0,0.0,False
INV005808,SUP010,ST141,2017-01-05,2017-01-09,2017-01-11,51.7,51.7,Processed,EMP017,2,0.0,0.0,False
INV005809,SUP003,ST478,2017-01-05,2017-01-13,2017-01-23,55.3,55.3,Pending / Delayed,EMP012,10,0.0,0.0,True
INV005810,SUP006,ST176,2017-01-05,2017-01-09,2017-01-13,28.2,28.2,Processed Late,EMP019,4,0.0,0.0,True
INV005811,SUP005,ST175,2017-01-05,2017-01-11,2017-01-12,57.4,57.4,Processed,EMP022,1,0.0,0.0,False
INV005812,SUP009,ST350,2017-01-05,2017-01-11,2017-01-12,472.22,472.22,Processed,EMP030,1,0.0,0.0,False
INV005813,SUP013,ST194,2017-01-05,2017-01-09,2017-01-12,312.17,312.17,Processed,EMP028,3,0.0,0.0,False
INV005814,SUP009,ST506,2017-01-05,2017-01-09,2017-01-12,51.4,51.4,Processed,EMP008,3,0.0,0.0,False
INV005815,SUP009,ST011,2017-01-05,2017-01-11,2017-01-16,354.35,354.35,Processed Late,EMP008,5,0.0,0.0,True
INV005816,SUP006,ST457,2017-01-05,2017-01-12,2017-01-17,71.12,71.12,Processed Late,EMP026,5,0.0,0.0,True
INV005817,SUP008,ST078,2017-01-05,2017-01-13,2017-01-14,82.35,82.35,Processed,EMP005,1,0.0,0.0,False
INV005818,SUP012,ST103,2017-01-05,2017-01-11,2017-01-16,1377.69,1377.69,Processed Late,EMP002,5,0.0,0.0,True
INV005819,SUP006,ST046,2017-01-05,2017-01-12,2017-01-14,1368.96,1368.96,Processed,EMP027,2,0.0,0.0,False
INV005820,SUP014,ST495,2017-01-05,2017-01-12,2017-01-15,69.45,69.45,Processed,EMP017,3,0.0,0.0,False
INV005821,SUP010,ST134,2017-01-05,2017-01-10,2017-01-15,80.94,80.94,Processed Late,EMP029,5,0.0,0.0,True
INV005822,SUP012,ST362,2017-01-05,2017-01-08,2017-01-11,72.96,72.96,Processed,EMP010,3,0.0,0.0,False
INV005823,SUP010,ST461,2017-01-05,2017-01-12,2017-01-15,211.86,211.86,Processed,EMP019,3,0.0,0.0,False
INV005824,SUP014,ST203,2017-01-05,2017-01-11,2017-01-20,56.9,56.9,Pending / Delayed,EMP001,9,0.0,0.0,True
INV005825,SUP010,ST106,2017-01-05,2017-01-12,2017-01-14,516.84,516.84,Processed,EMP023,2,0.0,0.0,False
INV005826,SUP013,ST128,2017-01-05,2017-01-08,2017-01-14,415.35,415.35,Processed Late,EMP016,6,0.0,0.0,True
INV005827,SUP011,ST455,2017-01-05,2017-01-10,2017-01-12,140.0,140.0,Processed,EMP002,2,0.0,0.0,False
INV005828,SUP015,ST478,2017-01-05,2017-01-12,2017-01-15,29.68,29.68,Processed,EMP022,3,0.0,0.0,False
INV005829,SUP014,ST114,2017-01-05,2017-01-10,2017-01-11,468.8,468.8,Processed,EMP029,1,0.0,0.0,False
INV005830,SUP008,ST244,2017-01-05,2017-01-12,2017-01-15,2289.76,2289.76,Processed,EMP001,3,0.0,0.0,False
INV005831,SUP006,ST616,2017-01-05,2017-01-10,2017-01-11,627.83,627.83,Processed,EMP009,1,0.0,0.0,False
INV005832,SUP002,ST183,2017-01-05,2017-01-11,2017-01-14,76.95,76.95,Processed,EMP013,3,0.0,0.0,False
INV005833,SUP013,ST482,2017-01-05,2017-01-09,2017-01-13,773.8,773.8,Processed Late,EMP030,4,0.0,0.0,True
INV005834,SUP008,ST492,2017-01-05,2017-01-13,2017-01-14,4083.0,4083.0,Processed,EMP007,1,0.0,0.0,False
INV005835,SUP011,ST314,2017-01-05,2017-01-11,2017-01-16,180.8,180.8,Processed Late,EMP021,5,0.0,0.0,True
INV005836,SUP010,ST474,2017-01-05,2017-01-11,2017-01-18,44.64,44.64,Pending / Delayed,EMP007,7,0.0,0.0,True
INV005837,SUP014,ST386,2017-01-05,2017-01-11,2017-01-15,364.35,364.35,Processed Late,EMP011,4,0.0,0.0,True
INV005838,SUP007,ST315,2017-01-05,2017-01-12,2017-01-14,80.25,80.25,Processed,EMP020,2,0.0,0.0,False
INV005839,SUP010,ST586,2017-01-05,2017-01-10,2017-01-13,244.65,244.65,Processed,EMP008,3,0.0,0.0,False
INV005840,SUP009,ST020,2017-01-05,2017-01-09,2017-01-11,21.84,23.04,Processed,EMP028,2,-1.2,1.2,False
INV005841,SUP014,ST429,2017-01-20,2017-01-27,2017-01-31,95.43,94.16,Processed Late,EMP005,4,1.27,1.27,True
INV005842,SUP010,ST294,2017-01-20,2017-01-23,2017-01-29,3.2,3.2,Processed Late,EMP009,6,0.0,0.0,True
INV005843,SUP006,ST495,2017-01-20,2017-01-27,2017-01-31,122.29,113.28,Processed Late,EMP003,4,9.01,9.01,True
INV005844,SUP015,ST172,2017-01-20,2017-01-28,2017-01-29,139.8,139.8,Processed,EMP011,1,0.0,0.0,False
INV005845,SUP005,ST609,2017-01-20,2017-01-23,2017-01-24,25.68,25.68,Processed,EMP024,1,0.0,0.0,False
INV005846,SUP010,ST237,2017-01-20,2017-01-26,2017-01-30,10522.71,10522.71,Processed Late,EMP013,4,0.0,0.0,True
INV005847,SUP005,ST061,2017-01-20,2017-01-24,2017-01-25,8.96,8.96,Processed,EMP007,1,0.0,0.0,False
INV005848,SUP004,ST112,2017-01-20,2017-01-26,2017-01-28,166.2,166.2,Processed,EMP006,2,0.0,0.0,False
INV005849,SUP003,ST406,2017-01-20,2017-01-28,2017-01-29,222.95,240.96,Processed,EMP010,1,-18.01,18.01,False
INV005850,SUP014,ST337,2017-01-20,2017-01-24,2017-01-26,531.4,531.4,Processed,EMP024,2,0.0,0.0,False
INV005851,SUP011,ST068,2017-01-20,2017-01-25,2017-01-26,2013.8,2013.8,Processed,EMP009,1,0.0,0.0,False
INV005852,SUP013,ST229,2017-01-20,2017-01-26,2017-01-28,212.16,212.16,Processed,EMP005,2,0.0,0.0,False
INV005853,SUP005,ST460,2017-01-20,2017-01-26,2017-02-02,327.42,327.42,Pending / Delayed,EMP030,7,0.0,0.0,True
INV005854,SUP011,ST249,2017-01-20,2017-01-27,2017-01-30,70.28,70.28,Processed,EMP027,3,0.0,0.0,False
INV005855,SUP015,ST493,2017-01-20,2017-01-26,2017-01-27,368.55,368.55,Processed,EMP029,1,0.0,0.0,False
INV005856,SUP004,ST610,2017-01-20,2017-01-24,2017-01-27,12.32,12.32,Processed,EMP023,3,0.0,0.0,False
INV005857,SUP013,ST168,2017-01-20,2017-01-27,2017-01-31,1273.79,1273.79,Processed Late,EMP001,4,0.0,0.0,True
INV005858,SUP001,ST044,2017-01-20,2017-01-28,2017-01-31,842.31,842.31,Processed,EMP015,3,0.0,0.0,False
INV005859,SUP001,ST057,2017-01-20,2017-01-24,2017-01-27,50.6,50.6,Processed,EMP010,3,0.0,0.0,False
INV005860,SUP014,ST320,2017-01-20,2017-01-23,2017-01-25,2656.48,2656.48,Processed,EMP018,2,0.0,0.0,False
INV005861,SUP004,ST333,2017-01-20,2017-01-24,2017-01-27,91.04,91.04,Processed,EMP010,3,0.0,0.0,False
INV005862,SUP005,ST181,2017-01-20,2017-01-26,2017-01-31,10.87,10.32,Processed Late,EMP008,5,0.55,0.55,True
INV005863,SUP010,ST148,2017-01-20,2017-01-26,2017-01-31,128.38,128.38,Processed Late,EMP028,5,0.0,0.0,True
INV005864,SUP006,ST275,2017-01-20,2017-01-24,2017-01-25,224.85,224.85,Processed,EMP009,1,0.0,0.0,False
INV005865,SUP004,ST589,2017-01-20,2017-01-27,2017-01-30,210.08,210.08,Processed,EMP002,3,0.0,0.0,False
INV005866,SUP014,ST218,2017-01-20,2017-01-27,2017-01-28,32.0,32.0,Processed,EMP015,1,0.0,0.0,False
INV005867,SUP012,ST356,2017-01-20,2017-01-27,2017-01-28,40.25,40.25,Processed,EMP030,1,0.0,0.0,False
INV005868,SUP004,ST343,2017-01-20,2017-01-26,2017-02-05,31.79,31.79,Pending / Delayed,EMP004,10,0.0,0.0,True
INV005869,SUP014,ST524,2017-01-20,2017-01-23,2017-01-26,2119.77,2119.77,Processed,EMP010,3,0.0,0.0,False
INV005870,SUP008,ST239,2017-01-20,2017-01-28,2017-01-29,25.11,25.11,Processed,EMP030,1,0.0,0.0,False
INV005871,SUP014,ST214,2017-01-20,2017-01-27,2017-01-29,111.64,117.54,Processed,EMP006,2,-5.9,5.9,False
INV005872,SUP002,ST184,2017-01-20,2017-01-25,2017-01-26,185.22,185.22,Processed,EMP007,1,0.0,0.0,False
INV005873,SUP001,ST584,2017-01-20,2017-01-25,2017-01-26,2060.06,2060.06,Processed,EMP018,1,0.0,0.0,False
INV005874,SUP008,ST162,2017-01-20,2017-01-27,2017-02-01,1606.0,1606.0,Processed Late,EMP011,5,0.0,0.0,True
INV005875,SUP006,ST075,2017-01-20,2017-01-24,2017-01-25,29.43,29.43,Processed,EMP024,1,0.0,0.0,False
INV005876,SUP003,ST335,2017-01-20,2017-01-24,2017-01-26,162.0,162.0,Processed,EMP001,2,0.0,0.0,False
INV005877,SUP002,ST375,2017-01-20,2017-01-28,2017-01-29,7.46,7.46,Processed,EMP005,1,0.0,0.0,False
INV005878,SUP001,ST602,2017-01-20,2017-01-23,2017-01-28,54.72,54.72,Processed Late,EMP015,5,0.0,0.0,True
INV005879,SUP003,ST307,2017-01-20,2017-01-25,2017-01-29,22.05,22.05,Processed Late,EMP016,4,0.0,0.0,True
INV005880,SUP010,ST161,2017-01-20,2017-01-24,2017-01-27,104.5,104.5,Processed,EMP015,3,0.0,0.0,False
INV005881,SUP003,ST329,2017-01-20,2017-01-27,2017-02-02,6598.41,6598.41,Processed Late,EMP002,6,0.0,0.0,True
INV005882,SUP013,ST530,2017-01-20,2017-01-24,2017-01-25,159.42,159.42,Processed,EMP024,1,0.0,0.0,False
INV005883,SUP014,ST354,2017-01-20,2017-01-25,2017-01-26,362.68,362.68,Processed,EMP017,1,0.0,0.0,False
INV005884,SUP005,ST626,2017-01-20,2017-01-27,2017-01-30,2236.41,2236.41,Processed,EMP003,3,0.0,0.0,False
INV005885,SUP014,ST482,2017-01-20,2017-01-23,2017-01-29,525.88,525.88,Processed Late,EMP019,6,0.0,0.0,True
INV005886,SUP006,ST367,2017-01-20,2017-01-28,2017-01-30,463.08,463.08,Processed,EMP001,2,0.0,0.0,False
INV005887,SUP004,ST178,2017-01-20,2017-01-25,2017-01-27,398.29,375.48,Processed,EMP014,2,22.81,22.81,False
INV005888,SUP007,ST252,2017-01-20,2017-01-27,2017-02-07,98.58,98.58,Pending / Delayed,EMP013,11,0.0,0.0,True
INV005889,SUP007,ST138,2017-01-20,2017-01-27,2017-02-03,521.25,521.25,Pending / Delayed,EMP007,7,0.0,0.0,True
INV005890,SUP015,ST443,2017-01-20,2017-01-24,2017-01-25,56.62,56.62,Processed,EMP013,1,0.0,0.0,False
INV005891,SUP013,ST001,2017-01-20,2017-01-23,2017-01-25,18.06,18.06,Processed,EMP025,2,0.0,0.0,False
INV005892,SUP005,ST158,2017-01-20,2017-01-25,2017-02-04,16.04,16.04,Pending / Delayed,EMP005,10,0.0,0.0,True
INV005893,SUP009,ST368,2017-01-20,2017-01-24,2017-01-30,1587.64,1587.64,Processed Late,EMP002,6,0.0,0.0,True
